0.000000	0.016418
0.062500	-0.109528
0.125000	0.019867
0.187500	0.066467
0.250000	-0.094910
0.312500	-0.057556
0.375000	0.111359
0.437500	-0.012482
0.500000	-0.090149
0.562500	0.059967
0.625000	0.089142
0.687500	-0.069092
0.750000	-0.045868
0.812500	0.134399
0.875000	-0.017731
0.937500	-0.130829
1.000000	0.078247
1.062500	0.050659
1.125000	-0.152618
1.187500	-0.015991
1.250000	0.121948
1.312500	-0.077515
1.375000	-0.090820
1.437500	0.109344
1.500000	0.025696
1.562500	-0.113434
1.625000	0.072205
1.687500	0.091827
1.750000	-0.096527
1.812500	0.021698
1.875000	0.098877
1.937500	-0.069061
2.000000	-0.058472
2.062500	0.117004
2.125000	-0.045868
2.187500	-0.108307
2.250000	0.151306
2.312500	-0.015381
2.375000	-0.119843
2.437500	0.150299
2.500000	0.068329
2.562500	-0.138641
2.625000	0.075195
2.687500	0.145782
2.750000	-0.153168
2.812500	-0.032410
2.875000	0.198029
2.937500	-0.099854
3.000000	-0.138672
3.062500	0.187897
3.125000	0.003082
3.187500	-0.205383
3.250000	0.117767
3.312500	0.114716
3.375000	-0.206207
3.437500	0.017426
3.500000	0.188171
3.562500	-0.158936
3.625000	-0.085785
3.687500	0.199341
3.750000	-0.075165
3.812500	-0.145721
3.875000	0.169769
3.937500	0.027802
4.000000	-0.201263
4.062500	0.093475
4.125000	0.143219
4.187500	-0.180298
4.250000	0.024048
4.312500	0.180176
4.375000	-0.113831
4.437500	-0.051239
4.500000	0.179779
4.562500	-0.025269
4.625000	-0.133911
4.687500	0.150513
4.750000	0.039703
4.812500	-0.151764
4.875000	0.076385
4.937500	0.096466
5.000000	-0.125488
5.062500	-0.022339
5.125000	0.142029
5.187500	-0.080688
5.250000	-0.082153
5.312500	0.116486
5.375000	-0.014374
5.437500	-0.102905
5.500000	0.067566
5.562500	0.053040
5.625000	-0.105713
5.687500	0.033936
5.750000	0.078461
5.812500	-0.092590
5.875000	-0.012024
5.937500	0.089050
6.000000	-0.045502
6.062500	-0.050873
6.125000	0.085175
6.187500	-0.000916
6.250000	-0.090851
6.312500	0.067291
6.375000	0.048828
6.437500	-0.116180
6.500000	0.043121
6.562500	0.086090
6.625000	-0.100891
6.687500	0.002991
6.750000	0.105499
6.812500	-0.053955
6.875000	-0.053070
6.937500	0.111328
7.000000	-0.020203
7.062500	-0.099426
7.125000	0.099792
7.187500	-0.006500
7.250000	-0.107788
7.312500	0.073273
7.375000	0.002838
7.437500	-0.109314
7.500000	0.045227
7.562500	0.043823
7.625000	-0.116547
7.687500	0.033569
7.750000	0.103729
7.812500	-0.130096
7.875000	-0.000488
7.937500	0.137512
8.000000	-0.110626
8.062500	-0.049805
8.125000	0.162384
8.187500	-0.060181
8.250000	-0.132172
8.312500	0.153992
8.375000	0.010925
8.437500	-0.186218
8.500000	0.107788
8.562500	0.091522
8.625000	-0.181793
8.687500	0.042175
8.750000	0.151184
8.812500	-0.153137
8.875000	-0.028168
8.937500	0.160278
9.000000	-0.081238
9.062500	-0.092255
9.125000	0.100983
9.187500	0.009277
9.250000	-0.143799
9.312500	0.057495
9.375000	0.084839
9.437500	-0.161041
9.500000	0.032135
9.562500	0.108429
9.625000	-0.137177
9.687500	0.001312
9.750000	0.133240
9.812500	-0.105011
9.875000	-0.047455
9.937500	0.147949
10.000000	-0.076324
10.062500	-0.088226
10.125000	0.148560
10.187500	-0.017914
10.250000	-0.137573
10.312500	0.131653
10.375000	0.062225
10.437500	-0.174683
10.500000	0.073700
10.562500	0.150696
10.625000	-0.162476
10.687500	-0.042542
10.750000	0.208160
10.812500	-0.090668
10.875000	-0.127441
10.937500	0.208191
11.000000	0.009949
11.062500	-0.183258
11.125000	0.141571
11.187500	0.125885
11.250000	-0.199768
11.312500	0.024139
11.375000	0.208374
11.437500	-0.133911
11.500000	-0.104767
11.562500	0.213959
11.625000	-0.014374
11.687500	-0.202637
11.750000	0.140839
11.812500	0.103973
11.875000	-0.216888
11.937500	0.025940
12.000000	0.183014
12.062500	-0.162323
12.125000	-0.113556
12.187500	0.206085
12.250000	-0.040710
12.312500	-0.191986
12.375000	0.164276
12.437500	0.057526
12.500000	-0.207489
12.562500	0.103821
12.625000	0.145874
12.687500	-0.189545
12.750000	-0.009705
12.812500	0.205597
12.875000	-0.121643
12.937500	-0.134705
13.000000	0.210266
13.062500	-0.006775
13.125000	-0.189301
13.187500	0.165405
13.250000	0.098724
13.312500	-0.200043
13.375000	0.066681
13.437500	0.188904
13.500000	-0.156586
13.562500	-0.068146
13.625000	0.212677
13.687500	-0.071228
13.750000	-0.169586
13.812500	0.173340
13.875000	0.040192
13.937500	-0.208313
14.000000	0.099121
14.062500	0.164764
14.125000	-0.177734
14.187500	-0.013947
14.250000	0.222534
14.312500	-0.092102
14.375000	-0.119873
14.437500	0.199738
14.500000	0.027985
14.562500	-0.177216
14.625000	0.110321
14.687500	0.140839
14.750000	-0.167572
14.812500	0.003174
14.875000	0.193939
14.937500	-0.105988
15.000000	-0.083557
15.062500	0.182648
15.125000	-0.019104
15.187500	-0.136932
15.250000	0.151184
15.312500	0.063568
15.375000	-0.145325
15.437500	0.093109
15.500000	0.123535
15.562500	-0.131256
15.625000	-0.004852
15.687500	0.172607
15.750000	-0.094269
15.812500	-0.088470
15.875000	0.191315
15.937500	-0.033508
16.000000	-0.150055
16.062500	0.167603
16.125000	0.057343
16.187500	-0.191406
16.250000	0.101776
16.312500	0.138489
16.375000	-0.184631
16.437500	0.010620
16.500000	0.192108
16.562500	-0.125366
16.625000	-0.096924
16.687500	0.208801
16.750000	-0.033417
16.812500	-0.175262
16.875000	0.161804
16.937500	0.049835
17.000000	-0.204041
17.062500	0.073059
17.125000	0.134583
17.187500	-0.178680
17.250000	-0.029144
17.312500	0.182037
17.375000	-0.111664
17.437500	-0.124390
17.500000	0.164978
17.562500	-0.023773
17.625000	-0.179016
17.687500	0.112701
17.750000	0.080231
17.812500	-0.158691
17.875000	0.040558
17.937500	0.138580
18.000000	-0.115540
18.062500	-0.047150
18.125000	0.128265
18.187500	-0.036530
18.250000	-0.076874
18.312500	0.088837
18.375000	0.022705
18.437500	-0.087982
18.500000	0.027802
18.562500	0.046997
18.625000	-0.057098
18.687500	-0.023438
18.750000	0.045441
18.812500	-0.005127
18.875000	-0.049774
18.937500	0.009369
19.000000	0.029022
19.062500	-0.037476
19.125000	-0.030670
19.187500	0.048981
19.250000	-0.013641
19.312500	-0.052795
19.375000	0.052551
19.437500	0.005829
19.500000	-0.063568
19.562500	0.033661
19.625000	0.030579
19.687500	-0.061584
19.750000	0.003693
19.812500	0.057861
