0.000000	5
0.000063	6
0.000125	9
0.000188	6
0.000250	8
0.000313	3
0.000375	9
0.000438	6
0.000500	4
0.000562	11
0.000625	9
0.000687	4
0.000750	-1
0.000812	6
0.000875	10
0.000937	5
0.001000	0
0.001063	2
0.001125	3
0.001187	1
0.001250	1
0.001313	-1
0.001375	6
0.001437	3
0.001500	-1
0.001563	3
0.001625	0
0.001687	-3
0.001750	-1
0.001813	-1
0.001875	-2
0.001937	0
0.002000	0
0.002063	1
0.002125	0
0.002188	6
0.002250	6
0.002312	1
0.002375	4
0.002437	-1
0.002500	7
0.002563	0
0.002625	2
0.002687	11
0.002750	-1
0.002812	4
0.002875	4
0.002938	5
0.003000	5
0.003063	-1
0.003125	2
0.003187	4
0.003250	2
0.003312	-1
0.003375	2
0.003438	2
0.003500	5
0.003563	6
0.003625	1
0.003687	2
0.003750	1
0.003812	1
0.003875	2
0.003938	0
0.004000	2
0.004063	2
0.004125	-1
0.004188	1
0.004250	4
0.004313	0
0.004375	1
0.004437	3
0.004500	9
0.004562	8
0.004625	4
0.004687	7
0.004750	2
0.004812	4
0.004875	2
0.004938	3
0.005000	6
0.005063	0
0.005125	1
0.005188	2
0.005250	2
0.005313	1
0.005375	4
0.005437	-1
0.005500	0
0.005562	4
0.005625	1
0.005687	4
0.005750	0
0.005812	2
0.005875	4
0.005938	0
0.006000	3
0.006063	2
0.006125	1
0.006188	1
0.006250	3
0.006313	4
0.006375	2
0.006437	2
0.006500	-1
0.006562	-2
0.006625	4
0.006687	0
0.006750	0
0.006812	1
0.006875	-3
0.006938	-1
0.007000	-3
0.007063	-1
0.007125	1
0.007188	-1
0.007250	0
0.007313	3
0.007375	2
0.007437	-1
0.007500	5
0.007562	4
0.007625	1
0.007687	4
0.007750	0
0.007812	2
0.007875	7
0.007938	4
0.008000	3
0.008063	2
0.008125	6
0.008188	10
0.008250	5
0.008313	3
0.008375	5
0.008438	0
0.008500	0
0.008563	5
0.008625	-2
0.008688	5
0.008750	5
0.008812	-3
0.008875	1
0.008937	0
0.009000	1
0.009062	2
0.009125	3
0.009187	1
0.009250	0
0.009312	1
0.009375	0
0.009437	2
0.009500	2
0.009562	2
0.009625	5
0.009687	5
0.009750	3
0.009813	2
0.009875	3
0.009938	1
0.010000	3
0.010063	4
0.010125	-1
0.010188	-2
0.010250	3
0.010313	0
0.010375	0
0.010438	1
0.010500	-1
0.010563	3
0.010625	2
0.010688	1
0.010750	0
0.010812	1
0.010875	0
0.010937	-4
0.011000	-2
0.011062	1
0.011125	2
0.011187	-2
0.011250	-2
0.011312	2
0.011375	0
0.011437	4
0.011500	5
0.011562	1
0.011625	2
0.011687	0
0.011750	0
0.011813	3
0.011875	0
0.011938	-2
0.012000	2
0.012063	1
0.012125	4
0.012188	4
0.012250	-1
0.012313	2
0.012375	6
0.012438	3
0.012500	1
0.012563	5
0.012625	5
0.012688	4
0.012750	7
0.012812	3
0.012875	-1
0.012937	4
0.013000	7
0.013062	0
0.013125	1
0.013187	7
0.013250	3
0.013312	1
0.013375	1
0.013437	0
0.013500	0
0.013562	3
0.013625	1
0.013688	4
0.013750	1
0.013813	1
0.013875	6
0.013938	3
0.014000	1
0.014063	-1
0.014125	8
0.014188	3
0.014250	-1
0.014313	3
0.014375	2
0.014438	3
0.014500	4
0.014563	-1
0.014625	-5
0.014687	-1
0.014750	0
0.014812	2
0.014875	-1
0.014937	0
0.015000	12
0.015062	4
0.015125	-1
0.015187	3
0.015250	9
0.015312	5
0.015375	1
0.015437	2
0.015500	-1
0.015562	5
0.015625	2
0.015688	5
0.015750	4
0.015813	0
0.015875	3
0.015938	-2
0.016000	-2
0.016063	4
0.016125	3
0.016188	2
0.016250	3
0.016313	5
0.016375	7
0.016438	2
0.016500	3
0.016563	8
0.016625	-1
0.016688	1
0.016750	3
0.016813	-1
0.016875	1
0.016938	-3
0.017000	1
0.017063	2
0.017125	-1
0.017188	2
0.017250	1
0.017313	0
0.017375	4
0.017438	4
0.017500	-2
0.017563	0
0.017625	1
0.017687	-2
0.017750	0
0.017812	3
0.017875	5
0.017937	3
0.018000	3
0.018062	4
0.018125	2
0.018187	-1
0.018250	0
0.018312	7
0.018375	4
0.018437	-1
0.018500	-2
0.018562	-1
0.018625	0
0.018687	3
0.018750	4
0.018812	3
0.018875	7
0.018937	9
0.019000	4
0.019062	-2
0.019125	-2
0.019187	-1
0.019250	0
0.019312	-3
0.019375	2
0.019437	1
0.019500	-5
0.019563	-1
0.019625	-1
0.019688	-2
0.019750	0
0.019813	0
0.019875	0
0.019938	-3
0.020000	-4
0.020063	5
0.020125	-2
0.020188	-3
0.020250	8
0.020313	0
0.020375	-2
0.020438	0
0.020500	-2
0.020563	-2
0.020625	-1
0.020688	0
0.020750	-3
0.020813	-3
0.020875	1
0.020938	-2
0.021000	-3
0.021063	-1
0.021125	1
0.021188	3
0.021250	-3
0.021313	-1
0.021375	1
0.021438	0
0.021500	1
0.021562	4
0.021625	2
0.021687	3
0.021750	11
0.021812	0
0.021875	-3
0.021937	2
0.022000	0
0.022062	0
0.022125	-1
0.022187	2
0.022250	3
0.022312	0
0.022375	2
0.022437	1
0.022500	2
0.022562	2
0.022625	-2
0.022687	3
0.022750	1
0.022812	0
0.022875	3
0.022937	0
0.023000	2
0.023062	0
0.023125	4
0.023187	7
0.023250	8
0.023312	7
0.023375	-1
0.023438	5
0.023500	1
0.023563	-3
0.023625	-2
0.023688	1
0.023750	3
0.023813	-1
0.023875	2
0.023938	0
0.024000	0
0.024063	3
0.024125	5
0.024188	7
0.024250	2
0.024313	6
0.024375	6
0.024438	1
0.024500	6
0.024563	6
0.024625	5
0.024688	7
0.024750	12
0.024813	11
0.024875	6
0.024938	10
0.025000	9
0.025063	7
0.025125	7
0.025188	5
0.025250	5
0.025313	4
0.025375	7
0.025437	5
0.025500	8
0.025562	4
0.025625	0
0.025687	6
0.025750	7
0.025812	7
0.025875	4
0.025937	7
0.026000	4
0.026062	2
0.026125	9
0.026187	4
0.026250	3
0.026312	6
0.026375	0
0.026437	3
0.026500	3
0.026562	6
0.026625	6
0.026687	-1
0.026750	9
0.026812	6
0.026875	1
0.026937	3
0.027000	7
0.027062	7
0.027125	6
0.027187	10
0.027250	3
0.027312	9
0.027375	5
0.027438	-3
0.027500	6
0.027563	4
0.027625	1
0.027688	-2
0.027750	0
0.027813	1
0.027875	-2
0.027938	-1
0.028000	0
0.028063	7
0.028125	7
0.028188	0
0.028250	2
0.028313	6
0.028375	6
0.028438	5
0.028500	10
0.028563	6
0.028625	4
0.028688	12
0.028750	0
0.028813	2
0.028875	8
0.028938	2
0.029000	4
0.029063	7
0.029125	12
0.029188	6
0.029250	9
0.029312	8
0.029375	3
0.029437	12
0.029500	5
0.029562	7
0.029625	11
0.029687	7
0.029750	8
0.029812	8
0.029875	14
0.029937	7
0.030000	6
0.030062	14
0.030125	11
0.030187	11
0.030250	12
0.030312	15
0.030375	15
0.030437	14
0.030500	15
0.030562	12
0.030625	19
0.030687	21
0.030750	16
0.030812	10
0.030875	15
0.030937	13
0.031000	8
0.031062	13
0.031125	9
0.031187	6
0.031250	7
0.031313	7
0.031375	9
0.031438	8
0.031500	7
0.031563	8
0.031625	9
0.031688	13
0.031750	14
0.031813	13
0.031875	6
0.031938	8
0.032000	11
0.032063	5
0.032125	8
0.032188	7
0.032250	11
0.032313	9
0.032375	-1
0.032438	8
0.032500	13
0.032563	0
0.032625	5
0.032688	8
0.032750	2
0.032813	5
0.032875	1
0.032938	6
0.033000	9
0.033063	9
0.033125	6
0.033188	7
0.033250	13
0.033313	6
0.033375	9
0.033438	4
0.033500	0
0.033563	5
0.033625	2
0.033688	6
0.033750	6
0.033813	3
0.033875	7
0.033938	3
0.034000	1
0.034063	8
0.034125	9
0.034188	5
0.034250	4
0.034313	4
0.034375	4
0.034438	2
0.034500	1
0.034563	5
0.034625	5
0.034688	2
0.034750	2
0.034813	3
0.034875	6
0.034938	6
0.035000	4
0.035063	6
0.035125	6
0.035187	-2
0.035250	1
0.035312	5
0.035375	0
0.035437	3
0.035500	6
0.035562	5
0.035625	0
0.035687	-1
0.035750	-1
0.035812	0
0.035875	5
0.035937	3
0.036000	2
0.036062	0
0.036125	3
0.036187	5
0.036250	-1
0.036312	6
0.036375	8
0.036437	2
0.036500	4
0.036562	2
0.036625	6
0.036687	7
0.036750	1
0.036812	10
0.036875	7
0.036937	3
0.037000	4
0.037062	-1
0.037125	1
0.037187	-1
0.037250	-1
0.037312	2
0.037375	4
0.037437	2
0.037500	-1
0.037562	2
0.037625	5
0.037687	-1
0.037750	1
0.037812	8
0.037875	4
0.037937	3
0.038000	3
0.038062	2
0.038125	2
0.038187	-1
0.038250	-1
0.038312	5
0.038375	3
0.038437	0
0.038500	1
0.038562	0
0.038625	4
0.038687	1
0.038750	-2
0.038812	4
0.038875	10
0.038937	5
0.039000	-1
0.039062	0
0.039125	3
0.039188	2
0.039250	-2
0.039313	2
0.039375	5
0.039438	5
0.039500	3
0.039563	2
0.039625	5
0.039688	6
0.039750	4
0.039813	0
0.039875	3
0.039938	3
0.040000	-2
0.040063	1
0.040125	1
0.040188	-1
0.040250	0
0.040313	3
0.040375	1
0.040438	0
0.040500	3
0.040563	1
0.040625	6
0.040688	9
0.040750	-2
0.040813	0
0.040875	8
0.040938	1
0.041000	-1
0.041063	3
0.041125	1
0.041188	-1
0.041250	3
0.041313	8
0.041375	6
0.041438	-1
0.041500	1
0.041563	3
0.041625	1
0.041688	3
0.041750	-1
0.041813	1
0.041875	3
0.041938	2
0.042000	3
0.042063	4
0.042125	6
0.042188	10
0.042250	5
0.042313	-2
0.042375	11
0.042438	7
0.042500	-3
0.042563	2
0.042625	2
0.042688	2
0.042750	4
0.042813	1
0.042875	1
0.042938	2
0.043000	1
0.043062	4
0.043125	4
0.043187	2
0.043250	2
0.043312	4
0.043375	-1
0.043437	4
0.043500	8
0.043562	0
0.043625	4
0.043687	4
0.043750	1
0.043812	3
0.043875	10
0.043937	3
0.044000	-1
0.044062	3
0.044125	1
0.044187	2
0.044250	0
0.044312	6
0.044375	-1
0.044437	-2
0.044500	5
0.044562	3
0.044625	4
0.044687	2
0.044750	3
0.044812	3
0.044875	0
0.044937	1
0.045000	3
0.045062	-1
0.045125	2
0.045187	6
0.045250	-1
0.045312	-1
0.045375	0
0.045437	4
0.045500	2
0.045562	2
0.045625	3
0.045687	1
0.045750	5
0.045812	0
0.045875	1
0.045937	0
0.046000	3
0.046062	5
0.046125	-2
0.046187	-1
0.046250	-2
0.046312	1
0.046375	4
0.046437	1
0.046500	0
0.046562	-1
0.046625	-1
0.046687	2
0.046750	-1
0.046812	-1
0.046875	1
0.046938	-1
0.047000	7
0.047063	6
0.047125	0
0.047188	9
0.047250	6
0.047313	0
0.047375	6
0.047438	0
0.047500	2
0.047563	5
0.047625	5
0.047688	3
0.047750	0
0.047813	5
0.047875	2
0.047938	2
0.048000	1
0.048063	6
0.048125	4
0.048188	0
0.048250	6
0.048313	1
0.048375	3
0.048438	3
0.048500	5
0.048563	3
0.048625	-2
0.048688	2
0.048750	2
0.048813	1
0.048875	1
0.048938	4
0.049000	3
0.049063	0
0.049125	1
0.049188	2
0.049250	0
0.049313	2
0.049375	3
0.049438	9
0.049500	7
0.049563	1
0.049625	3
0.049688	6
0.049750	6
0.049813	1
0.049875	-1
0.049938	5
0.050000	6
0.050063	1
0.050125	4
0.050188	5
0.050250	3
0.050313	4
0.050375	2
0.050438	3
0.050500	3
0.050563	2
0.050625	1
0.050688	0
0.050750	6
0.050812	0
0.050875	-1
0.050937	8
0.051000	2
0.051062	2
0.051125	5
0.051187	8
0.051250	2
0.051312	0
0.051375	0
0.051437	-1
0.051500	1
0.051562	5
0.051625	6
0.051687	0
0.051750	8
0.051812	2
0.051875	5
0.051937	7
0.052000	0
0.052062	1
0.052125	-1
0.052187	8
0.052250	1
0.052312	0
0.052375	3
0.052437	-1
0.052500	2
0.052562	-3
0.052625	1
0.052687	3
0.052750	0
0.052812	-1
0.052875	1
0.052937	2
0.053000	0
0.053062	1
0.053125	4
0.053187	1
0.053250	-1
0.053312	5
0.053375	3
0.053437	1
0.053500	4
0.053562	1
0.053625	-2
0.053687	3
0.053750	3
0.053812	2
0.053875	2
0.053937	-1
0.054000	-1
0.054062	0
0.054125	3
0.054187	1
0.054250	0
0.054312	1
0.054375	-2
0.054437	-2
0.054500	6
0.054562	6
0.054625	2
0.054688	7
0.054750	6
0.054813	12
0.054875	8
0.054938	0
0.055000	4
0.055063	-1
0.055125	2
0.055188	3
0.055250	-2
0.055313	2
0.055375	-1
0.055438	1
0.055500	2
0.055563	0
0.055625	2
0.055688	-1
0.055750	-2
0.055813	1
0.055875	1
0.055938	-2
0.056000	0
0.056063	2
0.056125	2
0.056188	2
0.056250	-1
0.056313	0
0.056375	1
0.056438	1
0.056500	1
0.056563	0
0.056625	-2
0.056688	0
0.056750	8
0.056813	3
0.056875	1
0.056938	4
0.057000	-4
0.057063	-1
0.057125	1
0.057188	0
0.057250	0
0.057313	-1
0.057375	1
0.057438	-2
0.057500	2
0.057563	6
0.057625	-1
0.057688	0
0.057750	0
0.057813	0
0.057875	-3
0.057938	3
0.058000	5
0.058063	2
0.058125	4
0.058188	1
0.058250	8
0.058313	6
0.058375	3
0.058438	3
0.058500	5
0.058563	7
0.058625	-2
0.058687	1
0.058750	2
0.058812	-1
0.058875	3
0.058937	0
0.059000	1
0.059062	1
0.059125	-1
0.059187	4
0.059250	3
0.059312	2
0.059375	4
0.059437	2
0.059500	0
0.059562	-1
0.059625	-1
0.059687	0
0.059750	-4
0.059812	1
0.059875	5
0.059937	-2
0.060000	3
0.060062	1
0.060125	-3
0.060187	1
0.060250	1
0.060312	1
0.060375	-1
0.060437	4
0.060500	4
0.060562	1
0.060625	9
0.060687	3
0.060750	0
0.060812	4
0.060875	5
0.060937	0
0.061000	-1
0.061062	1
0.061125	-2
0.061187	-1
0.061250	0
0.061312	4
0.061375	-1
0.061437	-2
0.061500	2
0.061562	0
0.061625	-2
0.061687	-1
0.061750	0
0.061812	-1
0.061875	5
0.061937	3
0.062000	1
0.062062	4
0.062125	4
0.062187	2
0.062250	3
0.062312	4
0.062375	1
0.062437	8
0.062500	2
0.062562	-1
0.062625	3
0.062687	1
0.062750	1
0.062812	1
0.062875	-4
0.062937	-3
0.063000	4
0.063062	0
0.063125	-1
0.063187	-1
0.063250	2
0.063312	1
0.063375	-1
0.063437	3
0.063500	0
0.063562	-2
0.063625	-1
0.063687	1
0.063750	1
0.063812	-2
0.063875	0
0.063937	-1
0.064000	1
0.064062	10
0.064125	4
0.064187	-1
0.064250	5
0.064312	4
0.064375	3
0.064437	1
0.064500	2
0.064562	1
0.064625	1
0.064687	3
0.064750	0
0.064812	-1
0.064875	-2
0.064937	-2
0.065000	-2
0.065062	6
0.065125	4
0.065187	-2
0.065250	5
0.065312	0
0.065375	2
0.065437	5
0.065500	1
0.065562	4
0.065625	0
0.065687	1
0.065750	4
0.065812	2
0.065875	5
0.065937	4
0.066000	-1
0.066062	5
0.066125	7
0.066187	-2
0.066250	-3
0.066312	1
0.066375	4
0.066437	-1
0.066500	1
0.066562	4
0.066625	4
0.066687	1
0.066750	0
0.066812	-1
0.066875	-4
0.066937	2
0.067000	0
0.067062	0
0.067125	-1
0.067187	-5
0.067250	1
0.067312	-2
0.067375	-3
0.067437	0
0.067500	-1
0.067562	-1
0.067625	3
0.067687	5
0.067750	0
0.067812	2
0.067875	1
0.067937	0
0.068000	4
0.068062	-2
0.068125	6
0.068187	4
0.068250	-2
0.068312	7
0.068375	4
0.068437	2
0.068500	4
0.068562	4
0.068625	0
0.068687	-2
0.068750	1
0.068812	-2
0.068875	0
0.068937	-1
0.069000	-1
0.069062	0
0.069125	-1
0.069187	6
0.069250	1
0.069312	1
0.069375	0
0.069437	-1
0.069500	0
0.069562	-2
0.069625	2
0.069687	-2
0.069750	-2
0.069812	-1
0.069875	0
0.069937	-1
0.070000	-3
0.070062	0
0.070125	-2
0.070187	-2
0.070250	0
0.070312	0
0.070375	3
0.070438	0
0.070500	-4
0.070563	1
0.070625	0
0.070688	-2
0.070750	-1
0.070813	-1
0.070875	-1
0.070938	0
0.071000	-1
0.071063	1
0.071125	-1
0.071188	-4
0.071250	1
0.071313	1
0.071375	0
0.071438	-2
0.071500	0
0.071563	4
0.071625	-2
0.071688	1
0.071750	2
0.071813	2
0.071875	3
0.071938	-3
0.072000	1
0.072063	2
0.072125	3
0.072188	3
0.072250	-1
0.072313	3
0.072375	1
0.072438	-3
0.072500	-3
0.072563	-1
0.072625	-2
0.072688	-2
0.072750	0
0.072813	-1
0.072875	-1
0.072938	-3
0.073000	-3
0.073063	0
0.073125	-3
0.073188	-3
0.073250	-2
0.073313	2
0.073375	2
0.073438	-2
0.073500	1
0.073563	2
0.073625	0
0.073688	-1
0.073750	-2
0.073813	-1
0.073875	-2
0.073938	-1
0.074000	-2
0.074063	-2
0.074125	-1
0.074188	0
0.074250	-2
0.074313	-3
0.074375	-2
0.074438	-2
0.074500	-6
0.074563	-3
0.074625	-3
0.074688	-2
0.074750	-1
0.074813	-1
0.074875	1
0.074938	-4
0.075000	0
0.075063	5
0.075125	-2
0.075188	-2
0.075250	1
0.075313	1
0.075375	1
0.075438	-3
0.075500	0
0.075563	4
0.075625	-1
0.075688	1
0.075750	1
0.075813	2
0.075875	-2
0.075938	-3
0.076000	-2
0.076063	-2
0.076125	0
0.076188	-2
0.076250	-3
0.076313	2
0.076375	1
0.076438	0
0.076500	0
0.076563	-3
0.076625	2
0.076688	-1
0.076750	-4
0.076813	1
0.076875	-1
0.076938	2
0.077000	-1
0.077063	2
0.077125	2
0.077188	-5
0.077250	-1
0.077313	0
0.077375	-2
0.077438	-2
