235.062	-817
235.125	-857
235.188	-1022
235.250	-1201
235.312	-1395
235.375	-1441
235.438	-1647
235.500	-1718
235.562	-1752
235.625	-2092
235.688	-1894
235.750	-2149
235.812	-2157
235.875	-2023
235.938	-2232
236.000	-1898
236.062	-2165
236.125	-2029
236.188	-1866
236.250	-2086
236.312	-1828
236.375	-1573
236.438	-1275
236.500	-951
236.562	-329
236.625	-133
236.688	428
236.750	1383
236.812	1802
236.875	2670
236.938	3090
237.000	3221
237.062	3826
237.125	4023
237.188	4124
237.250	4014
237.312	3430
237.375	3049
237.438	2453
237.500	1905
237.562	1319
237.625	340
237.688	-277
237.750	-892
237.812	-1409
237.875	-1708
237.938	-1912
238.000	-2133
238.062	-2160
238.125	-1871
238.188	-1823
238.250	-1470
238.312	-1125
238.375	-916
238.438	-493
238.500	-303
238.562	-95
238.625	95
238.688	209
238.750	438
238.812	460
238.875	514
238.938	619
239.000	619
239.062	905
239.125	1062
239.188	1179
239.250	1351
239.312	1482
239.375	1716
239.438	1918
239.500	2177
239.562	2054
239.625	2006
239.688	1979
239.750	1669
239.812	1569
239.875	1152
239.938	658
240.000	230
240.062	-243
240.125	-539
240.188	-917
240.250	-1195
240.312	-1397
240.375	-1508
240.438	-1397
240.500	-1312
240.562	-1103
240.625	-847
240.688	-588
240.750	-246
240.812	23
240.875	304
240.938	479
241.000	688
241.062	834
241.125	800
241.188	829
241.250	692
241.312	620
241.375	590
241.438	408
241.500	285
241.562	67
241.625	-62
241.688	-87
241.750	-234
241.812	-315
241.875	-498
241.938	-683
242.000	-694
242.062	-823
242.125	-946
242.188	-1078
242.250	-1273
242.312	-1438
242.375	-1473
242.438	-1611
242.500	-1796
242.562	-1818
242.625	-2025
242.688	-2064
242.750	-2018
242.812	-2075
242.875	-2108
242.938	-2084
243.000	-1964
243.062	-2026
243.125	-1946
243.188	-1817
243.250	-1961
243.312	-1737
243.375	-1254
243.438	-1189
243.500	-619
243.562	-109
243.625	-82
243.688	843
243.750	1523
243.812	2052
243.875	2802
243.938	2969
244.000	3325
244.062	3788
244.125	3970
244.188	3967
244.250	3688
244.312	3183
244.375	2789
244.438	2242
244.500	1634
244.562	1037
244.625	64
244.688	-498
244.750	-907
244.812	-1563
244.875	-1725
244.938	-1922
245.000	-2234
245.062	-1944
245.125	-1863
245.188	-1760
245.250	-1330
245.312	-1138
245.375	-750
245.438	-457
245.500	-239
245.562	-10
245.625	90
245.688	337
245.750	484
245.812	522
245.875	584
245.938	623
246.000	753
246.062	965
246.125	1141
246.188	1208
246.250	1299
246.312	1556
246.375	1659
246.438	1880
246.500	2034
246.562	1851
246.625	1852
246.688	1749
246.750	1578
246.812	1331
246.875	934
246.938	523
247.000	90
247.062	-212
247.125	-581
247.188	-912
247.250	-1157
247.312	-1320
247.375	-1339
247.438	-1323
247.500	-1142
247.562	-1035
247.625	-843
247.688	-399
247.750	-245
247.812	54
247.875	359
247.938	402
248.000	748
248.062	809
248.125	769
248.188	822
248.250	675
248.312	666
248.375	569
248.438	407
248.500	220
248.562	34
248.625	-46
248.688	-159
248.750	-278
248.812	-427
248.875	-629
248.938	-691
249.000	-773
249.062	-936
249.125	-989
249.188	-1217
249.250	-1352
249.312	-1370
249.375	-1538
249.438	-1686
249.500	-1742
249.562	-1923
249.625	-1974
249.688	-1923
249.750	-2200
249.812	-1957
249.875	-2156
249.938	-2279
250.000	-1817
250.062	-2250
250.125	-2030
250.188	-2031
250.250	-2095
250.312	-1336
250.375	-1352
250.438	-830
250.500	-257
250.562	-144
250.625	726
250.688	1531
250.750	2138
250.812	2809
250.875	3116
250.938	3405
251.000	3991
251.062	4167
251.125	4043
251.188	3949
251.250	3280
251.312	2834
251.375	2472
251.438	1551
251.500	1088
251.562	183
251.625	-643
251.688	-903
251.750	-1673
251.812	-1776
251.875	-2027
251.938	-2349
252.000	-1968
252.062	-2040
252.125	-1795
252.188	-1412
252.250	-1201
252.312	-729
252.375	-515
252.438	-281
252.500	-34
252.562	96
252.625	331
252.688	440
252.750	523
252.812	523
252.875	547
252.938	734
253.000	906
253.062	1109
253.125	1163
253.188	1301
253.250	1481
253.312	1674
253.375	1936
253.438	1892
253.500	1888
253.562	1816
253.625	1700
253.688	1611
253.750	1295
253.812	1023
253.875	512
253.938	105
254.000	-74
254.062	-543
254.125	-812
254.188	-1084
254.250	-1351
254.312	-1275
254.375	-1346
254.438	-1247
254.500	-1019
254.562	-892
254.625	-556
254.688	-287
254.750	-38
254.812	280
254.875	465
254.938	674
255.000	896
